지역,단지명,면적,계약년월,계약일,금액,층,건축년도,도로명,해제사유발생일
경기도 파주시 조리읍 대원리,그린시티동문(218-0),134.66,202102,3,"28,000",6,2000,대원로 45,
경기도 파주시 조리읍 대원리,그린시티동문(218-0),134.66,202102,3,"28,000",11,2000,대원로 45,
경기도 파주시 조리읍 대원리,그린시티동문(218-0),167.92,202102,3,"31,500",3,2000,대원로 45,
경기도 파주시 조리읍 대원리,그린시티동문(218-0),134.66,202102,4,"25,900",15,2000,대원로 45,
경기도 파주시 조리읍 대원리,그린시티동문(218-0),84.99,202102,6,"21,000",6,2000,대원로 56,
경기도 파주시 조리읍 대원리,그린시티동문(218-0),197.9,202102,6,"33,500",5,2000,대원로 45,
경기도 파주시 조리읍 대원리,그린시티동문(218-0),134.66,202102,18,"28,000",5,2000,대원로 45,
경기도 파주시 조리읍 대원리,그린시티동문(218-0),101.66,202102,21,"23,800",9,2000,대원로 56,
경기도 파주시 조리읍 대원리,그린시티동문(218-0),134.66,202102,22,"25,000",3,2000,대원로 45,
경기도 파주시 조리읍 대원리,한라비발디(992-1),134.99,202102,6,"35,000",9,2000,능안로 37,
경기도 파주시 조리읍 대원리,한라비발디(992-1),84.91,202102,10,"25,000",5,2000,능안로 37,
경기도 파주시 조리읍 대원리,한라비발디(992-1),117.12,202102,16,"25,000",1,2000,능안로 37,
경기도 파주시 조리읍 대원리,한라비발디(992-1),117.12,202102,17,"30,000",18,2000,능안로 37,
경기도 파주시 조리읍 대원리,한라비발디(992-1),210.49,202102,23,"38,000",3,2000,능안로 37,
경기도 파주시 조리읍 봉일천리,미림(237-1),49.4,202102,15,"7,300",4,1989,두루봉로 13,
경기도 파주시 조리읍 봉일천리,미림(237-1),59.57,202102,19,"8,800",1,1989,두루봉로 13,
경기도 파주시 조리읍 봉일천리,봉일천2차동문아파트,84.61,202102,10,"16,000",4,1996,고봉로 1016,
경기도 파주시 조리읍 봉일천리,성호(125-22),84.895,202102,9,"16,900",20,1997,통일로 306,
경기도 파주시 조리읍 봉일천리,성호2파크힐(259-2),84.986,202102,5,"20,700",16,2001,두루봉로 33-37,
경기도 파주시 조리읍 봉일천리,성호2파크힐(259-2),84.986,202102,10,"21,200",21,2001,두루봉로 33-37,
경기도 파주시 조리읍 봉일천리,성호2파크힐(259-2),84.986,202102,24,"21,200",17,2001,두루봉로 33-37,
경기도 파주시 조리읍 봉일천리,송촌토파즈(13-15),84.96,202102,3,"15,800",6,1998,통일로 153,
경기도 파주시 조리읍 봉일천리,송촌토파즈(13-15),84.96,202102,6,"18,000",8,1998,통일로 153,
경기도 파주시 조리읍 봉일천리,송촌토파즈(13-15),60,202102,16,"12,500",16,1998,통일로 153,
경기도 파주시 조리읍 봉일천리,태양(157-40),72.81,202102,6,"8,800",2,1989,공릉장터길 39,
경기도 파주시 조리읍 봉일천리,파주 푸르지오 (269-0),124.878,202102,19,"40,500",10,2010,내산길 55,
경기도 파주시 조리읍 봉일천리,파주 푸르지오 (269-0),84.894,202102,19,"32,000",3,2010,내산길 55,
경기도 파주시 조리읍 봉일천리,효성해링턴플레이스,59.9678,202102,20,"24,700",10,2018,소곡로 30,
경기도 파주시 파주읍 연풍리,동광 모닝스카이,84.953,202102,2,"19,000",4,2009,술이홀로 409-6,
경기도 파주시 파주읍 파주리,기용,59.91,202102,8,"9,000",9,1998,파발로26번길 12-5,
경기도 파주시 파주읍 파주리,기용,59.91,202102,10,"10,000",5,1998,파발로26번길 12-5,
경기도 평택시 가재동,우림필유,84.98,202102,6,"15,000",1,2006,막곡길 11,
경기도 평택시 가재동,우림필유,84.98,202102,9,"17,500",11,2006,막곡길 11,
경기도 평택시 고덕면 궁리,태평,59.91,202102,4,"11,500",10,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,84.81,202102,6,"14,000",3,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,6,"11,500",3,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,84.81,202102,7,"15,900",9,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,9,"10,800",2,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,10,"11,500",14,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,10,"13,000",15,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,16,"12,900",15,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,16,"13,000",13,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,84.81,202102,18,"13,800",15,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,20,"11,800",6,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,20,"13,000",8,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,22,"11,500",8,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,23,"12,000",15,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,24,"12,000",8,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,25,"10,500",1,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,태평,59.91,202102,27,"11,000",1,1994,서동대로 2651,
경기도 평택시 고덕면 궁리,평택영화블렌하임,84.97,202102,9,"18,700",10,2008,궁2길 37-24,
경기도 평택시 고덕면 궁리,평택영화블렌하임,84.97,202102,9,"19,700",9,2008,궁2길 37-24,
경기도 평택시 고덕면 궁리,평택영화블렌하임,84.97,202102,18,"21,500",7,2008,궁2길 37-24,
경기도 평택시 고덕면 궁리,평택영화블렌하임,59.68,202102,26,"16,900",13,2008,궁2길 37-24,
경기도 평택시 군문동,군문주공1,38.91,202102,8,"11,800",6,1999,원평로25번길 63,
경기도 평택시 군문동,군문주공1,38.91,202102,26,"11,700",11,1999,원평로25번길 63,
경기도 평택시 군문동,군문주공2,59.96,202102,4,"15,000",8,1999,원평로25번길 61,
경기도 평택시 군문동,군문주공2,59.96,202102,7,"16,700",10,1999,원평로25번길 61,
경기도 평택시 군문동,군문주공2,59.96,202102,10,"18,100",11,1999,원평로25번길 61,
경기도 평택시 군문동,군문주공2,59.96,202102,21,"16,300",15,1999,원평로25번길 61,
경기도 평택시 군문동,군문주공2,59.96,202102,21,"17,200",15,1999,원평로25번길 61,
경기도 평택시 군문동,군문주공2,59.96,202102,22,"17,500",7,1999,원평로25번길 61,
경기도 평택시 군문동,군문주공2,59.96,202102,25,"17,500",11,1999,원평로25번길 61,
경기도 평택시 독곡동,대림,73.53,202102,1,"15,200",7,1994,지산로 101,
경기도 평택시 독곡동,아주2,59.97,202102,4,"13,000",6,1995,지산천로 40,
경기도 평택시 독곡동,한일,59.4,202102,6,"9,000",7,1993,경기대로 1576,
경기도 평택시 독곡동,한일,59.34,202102,20,"9,400",8,1993,경기대로 1576,
경기도 평택시 독곡동,한일,59.34,202102,20,"8,750",3,1993,경기대로 1576,
경기도 평택시 동삭동,The Sharp 지제역 센트럴파크 1BL,74.9929,202102,4,"58,000",8,2020,지제동삭1로 163,
경기도 평택시 동삭동,The Sharp 지제역 센트럴파크 1BL,59.6236,202102,8,"39,700",7,2020,지제동삭1로 163,
경기도 평택시 동삭동,The Sharp 지제역 센트럴파크 1BL,59.6236,202102,15,"45,000",3,2020,지제동삭1로 163,
경기도 평택시 동삭동,The Sharp 지제역 센트럴파크 1BL,59.7656,202102,18,"46,000",13,2020,지제동삭1로 163,
경기도 평택시 동삭동,The Sharp 지제역 센트럴파크 1BL,74.9929,202102,28,"58,000",23,2020,지제동삭1로 163,
경기도 평택시 동삭동,The Sharp 지제역 센트럴파크 2BL,74.9744,202102,6,"56,000",23,2020,지제동삭2로 177,
경기도 평택시 동삭동,The Sharp 지제역 센트럴파크 2BL,59.7656,202102,15,"48,000",9,2020,지제동삭2로 177,
경기도 평택시 동삭동,The Sharp 지제역 센트럴파크 2BL,74.9929,202102,19,"57,000",21,2020,지제동삭2로 177,
경기도 평택시 동삭동,삼익사이버,59.99,202102,10,"15,000",7,2000,동삭로 397,
경기도 평택시 동삭동,삼익사이버,59.99,202102,20,"16,750",6,2000,동삭로 397,
경기도 평택시 동삭동,삼익사이버,84.92,202102,22,"21,000",13,2000,동삭로 397,
경기도 평택시 동삭동,서재자이,84.95,202102,6,"32,000",8,2014,서재로 36,
경기도 평택시 동삭동,서재자이,74.55,202102,7,"30,000",10,2014,서재로 36,
경기도 평택시 동삭동,서재자이,74.55,202102,15,"28,000",21,2014,서재로 36,
경기도 평택시 동삭동,서재자이,84.9,202102,15,"36,000",17,2014,서재로 36,
경기도 평택시 동삭동,서재자이,59.52,202102,16,"26,000",20,2014,서재로 36,
경기도 평택시 동삭동,서재자이,84.9,202102,22,"33,000",3,2014,서재로 36,
경기도 평택시 동삭동,이안,84.87,202102,1,"26,000",12,2005,동삭로 371,
경기도 평택시 동삭동,이안,84.87,202102,6,"23,000",6,2005,동삭로 371,
경기도 평택시 동삭동,이안,84.87,202102,6,"19,800",5,2005,동삭로 371,
경기도 평택시 동삭동,이안,84.87,202102,10,"17,900",10,2005,동삭로 371,
경기도 평택시 동삭동,평택센트럴자이 1단지,59.5153,202102,22,"43,000",28,2017,상서재로5길 15,
경기도 평택시 동삭동,평택센트럴자이 1단지,72.6415,202102,22,"50,000",17,2017,상서재로5길 15,
경기도 평택시 동삭동,평택센트럴자이 2단지,59.1594,202102,3,"39,000",12,2017,상서재로4길 13,
경기도 평택시 동삭동,평택센트럴자이 2단지,72.6415,202102,8,"48,000",13,2017,상서재로4길 13,
경기도 평택시 동삭동,평택센트럴자이 2단지,72.6415,202102,8,"46,000",22,2017,상서재로4길 13,
경기도 평택시 동삭동,평택센트럴자이 4단지,59.5152,202102,6,"42,800",24,2018,상서재로 50,
경기도 평택시 동삭동,평택센트럴자이 4단지,84.5289,202102,22,"57,000",13,2018,상서재로 50,
경기도 평택시 동삭동,평택센트럴자이 5단지,59.1594,202102,3,"39,500",7,2018,상서재로 50,
경기도 평택시 동삭동,평택센트럴자이 5단지,59.5152,202102,7,"37,000",16,2018,상서재로 50,
경기도 평택시 동삭동,평택센트럴자이3단지,59.5152,202102,2,"39,000",4,2019,상서재로 55,
경기도 평택시 동삭동,평택센트럴자이3단지,84.2757,202102,3,"52,000",15,2019,상서재로 55,
경기도 평택시 동삭동,평택센트럴자이3단지,59.5419,202102,6,"40,000",24,2019,상서재로 55,
경기도 평택시 동삭동,평택센트럴자이3단지,59.5419,202102,8,"40,000",22,2019,상서재로 55,
경기도 평택시 동삭동,평택센트럴자이3단지,59.5152,202102,9,"35,000",13,2019,상서재로 55,
경기도 평택시 동삭동,평택센트럴자이3단지,84.2757,202102,9,"57,000",21,2019,상서재로 55,
경기도 평택시 동삭동,평택센트럴자이3단지,72.6417,202102,10,"54,000",12,2019,상서재로 55,
경기도 평택시 동삭동,평택센트럴자이3단지,84.2757,202102,15,"59,000",14,2019,상서재로 55,
경기도 평택시 동삭동,평택센트럴자이3단지,59.5419,202102,21,"40,000",24,2019,상서재로 55,
경기도 평택시 동삭동,현대,84.98,202102,1,"18,500",7,1992,동삭로 386,
경기도 평택시 비전동,SK비전,84.917,202102,10,"22,800",5,2003,평택5로 57,
경기도 평택시 비전동,SK비전,84.917,202102,20,"22,900",4,2003,평택5로 57,
경기도 평택시 비전동,동성한아름,72.48,202102,7,"15,500",2,1994,문화촌로 10,
경기도 평택시 비전동,동아동백,58.303,202102,5,"12,500",10,1994,매봉산1길 16,
경기도 평택시 비전동,동아동백,84.908,202102,6,"17,000",7,1994,매봉산1길 16,
경기도 평택시 비전동,동아동백,84.908,202102,8,"15,000",3,1994,매봉산1길 16,
경기도 평택시 비전동,동아동백,84.908,202102,21,"16,250",10,1994,매봉산1길 16,
경기도 평택시 비전동,동아모란,84.908,202102,1,"18,700",3,1995,동부공원로 11,
경기도 평택시 비전동,동아모란,58.303,202102,21,"11,000",15,1995,동부공원로 11,
경기도 평택시 비전동,동아목련,84.87,202102,4,"15,500",7,1993,평택4로 56,
경기도 평택시 비전동,동아목련,84.87,202102,9,"15,000",14,1993,평택4로 56,
경기도 평택시 비전동,동아목련,84.87,202102,20,"17,000",18,1993,평택4로 56,
경기도 평택시 비전동,동아목련,84.87,202102,21,"17,200",17,1993,평택4로 56,
경기도 평택시 비전동,동아목련,84.87,202102,26,"16,800",13,1993,평택4로 56,
경기도 평택시 비전동,동아목련,84.87,202102,27,"16,500",14,1993,평택4로 56,
경기도 평택시 비전동,동아백합,58.303,202102,11,"10,900",9,1994,중앙로 237,
경기도 평택시 비전동,동아백합,84.908,202102,18,"17,200",5,1994,중앙로 237,
경기도 평택시 비전동,명진비전파크,73.5874,202102,2,"17,700",6,2004,평택5로 119,
경기도 평택시 비전동,문화,49.86,202102,3,"9,900",6,1994,중앙로 301,
경기도 평택시 비전동,문화,49.86,202102,19,"8,900",1,1994,중앙로 301,
경기도 평택시 비전동,벽산,84.895,202102,1,"18,500",6,1994,중앙로 335,
경기도 평택시 비전동,벽산,59.965,202102,10,"15,300",10,1994,중앙로 335,
경기도 평택시 비전동,비전 경남아너스빌,84.986,202102,2,"27,400",13,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,84.71,202102,2,"24,000",1,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,59.871,202102,5,"21,500",9,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,84.986,202102,5,"26,900",2,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,84.71,202102,5,"25,700",1,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,121.541,202102,6,"35,000",12,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,84.986,202102,6,"29,200",17,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,59.871,202102,6,"21,500",4,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,84.995,202102,8,"29,500",5,2009,평남로 672,
경기도 평택시 비전동,비전 경남아너스빌,84.71,202102,8,"27,700",16,2009,평남로 672,
경기도 평택시 비전동,비전 경남아너스빌,121.541,202102,8,"35,000",8,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,84.986,202102,15,"26,500",8,2009,평남로 671,
경기도 평택시 비전동,비전 경남아너스빌,59.871,202102,25,"22,500",19,2009,평남로 671,
경기도 평택시 비전동,비전 롯데캐슬,122.577,202102,1,"39,700",14,2011,평택5로 271,
경기도 평택시 비전동,비전 롯데캐슬,84.99,202102,6,"27,800",4,2011,평택5로 271,
경기도 평택시 비전동,비전 롯데캐슬,84.992,202102,9,"29,500",14,2011,평택5로 271,
경기도 평택시 비전동,비전 롯데캐슬,84.99,202102,15,"26,800",2,2011,평택5로 271,
경기도 평택시 비전동,비전 롯데캐슬,84.992,202102,15,"29,500",7,2011,평택5로 271,
경기도 평택시 비전동,비전 롯데캐슬,84.99,202102,17,"29,300",13,2011,평택5로 271,
경기도 평택시 비전동,비전 롯데캐슬,84.992,202102,20,"29,800",18,2011,평택5로 271,
경기도 평택시 비전동,비전 롯데캐슬,84.99,202102,23,"26,900",1,2011,평택5로 271,
경기도 평택시 비전동,비전 롯데캐슬,84.992,202102,25,"29,500",17,2011,평택5로 271,
경기도 평택시 비전동,비전현대,59.72,202102,1,"16,500",16,1994,동부공원로 15,
경기도 평택시 비전동,비전현대,59.72,202102,6,"16,200",13,1994,동부공원로 15,
